ResponseId,question_group,question,item,multi_select,source_column
R_MK0133162,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0134540,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0134540,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0134540,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0135905,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0135905,Subject selection,Subjects interested in studying in Year 11 or 12,Science,True,Q20
R_MK0135905,Subject selection,Subjects interested in studying in Year 11 or 12,Digital and design technologies,True,Q20
R_MK0135905,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0135905,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0135905,Subject selection,Subjects interested in studying in Year 11 or 12,Business or commerce,True,Q20
R_MK0136936,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0136936,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0136936,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0136936,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0136936,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0137202,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0137202,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0139460,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0139460,Subject selection,Subjects interested in studying in Year 11 or 12,Science,True,Q20
R_MK0139460,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0139460,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0140452,Subject selection,Subjects interested in studying in Year 11 or 12,Science,True,Q20
R_MK0140452,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0143734,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0145711,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0146872,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0146872,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0146872,Subject selection,Subjects interested in studying in Year 11 or 12,Business or commerce,True,Q20
R_MK0148883,Subject selection,Subjects interested in studying in Year 11 or 12,Science,True,Q20
R_MK0148883,Subject selection,Subjects interested in studying in Year 11 or 12,Digital and design technologies,True,Q20
R_MK0148883,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0148883,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0148883,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0149612,Subject selection,Subjects interested in studying in Year 11 or 12,Science,True,Q20
R_MK0149612,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0149612,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0150239,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0150239,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0151336,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0151336,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0151336,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0152384,Subject selection,Subjects interested in studying in Year 11 or 12,Science,True,Q20
R_MK0152384,Subject selection,Subjects interested in studying in Year 11 or 12,Digital and design technologies,True,Q20
R_MK0152384,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0152384,Subject selection,Subjects interested in studying in Year 11 or 12,Business or commerce,True,Q20
R_MK0152384,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0153565,Subject selection,Subjects interested in studying in Year 11 or 12,Science,True,Q20
R_MK0153565,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0154754,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0154754,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0154754,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0154754,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0155619,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0155619,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0155619,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0155619,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0155619,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0155619,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0156966,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0156966,Subject selection,Subjects interested in studying in Year 11 or 12,Business or commerce,True,Q20
R_MK0156966,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0157937,Subject selection,Subjects interested in studying in Year 11 or 12,Science,True,Q20
R_MK0158474,Subject selection,Subjects interested in studying in Year 11 or 12,Digital and design technologies,True,Q20
R_MK0158474,Subject selection,Subjects interested in studying in Year 11 or 12,Business or commerce,True,Q20
R_MK0158474,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0159733,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0159733,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0159733,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0159733,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0160733,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0160733,Subject selection,Subjects interested in studying in Year 11 or 12,Business or commerce,True,Q20
R_MK0160733,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0161254,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0161254,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0161254,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0161254,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0161254,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0162481,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0163945,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0163945,Subject selection,Subjects interested in studying in Year 11 or 12,Science,True,Q20
R_MK0163945,Subject selection,Subjects interested in studying in Year 11 or 12,Business or commerce,True,Q20
R_MK0163945,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0163945,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0164227,Subject selection,Subjects interested in studying in Year 11 or 12,Digital and design technologies,True,Q20
R_MK0164227,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0164227,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0164227,Subject selection,Subjects interested in studying in Year 11 or 12,Business or commerce,True,Q20
R_MK0165174,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0165174,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0168775,Subject selection,Subjects interested in studying in Year 11 or 12,Science,True,Q20
R_MK0168775,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0168775,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0168775,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0169479,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0169479,Subject selection,Subjects interested in studying in Year 11 or 12,Digital and design technologies,True,Q20
R_MK0169479,Subject selection,Subjects interested in studying in Year 11 or 12,Business or commerce,True,Q20
R_MK0169479,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0172371,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0172371,Subject selection,Subjects interested in studying in Year 11 or 12,Digital and design technologies,True,Q20
R_MK0172371,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0172371,Subject selection,Subjects interested in studying in Year 11 or 12,Arts,True,Q20
R_MK0172371,Subject selection,Subjects interested in studying in Year 11 or 12,humanities or social sciences,True,Q20
R_MK0173150,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0174572,Subject selection,Subjects interested in studying in Year 11 or 12,Mathematics,True,Q20
R_MK0174572,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
R_MK0174572,Subject selection,Subjects interested in studying in Year 11 or 12,I am not sure yet,True,Q20
R_MK0176790,Subject selection,Subjects interested in studying in Year 11 or 12,Health or environmental studies,True,Q20
R_MK0176790,Subject selection,Subjects interested in studying in Year 11 or 12,Business or commerce,True,Q20
R_MK0176790,Subject selection,Subjects interested in studying in Year 11 or 12,Vocational or applied learning subjects,True,Q20
