ResponseId,item,response,response_code,score,is_dont_know,source_column
R_MK0170181,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0171613,I think STEM jobs would allow me to be creative,Maybe,3,2,False,Q25_8
R_MK0172371,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0173150,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0174572,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0175538,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0176790,I think STEM jobs would allow me to be creative,Yes a lotI,1,4,False,Q25_8
R_MK0177409,I think STEM jobs would allow me to be creative,I do not know,5,,True,Q25_8
R_MK0178316,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0179159,I think STEM jobs would allow me to be creative,Yes a little,2,3,False,Q25_8
R_MK0000627,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0001988,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0002347,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0003730,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0004719,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0006905,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0008384,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0009361,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0010793,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0011527,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0012224,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0013321,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0014269,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0017754,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0019133,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0020431,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0021482,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0022458,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0023977,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0025500,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0026571,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0027927,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0028258,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0029779,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0030633,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0031816,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0032287,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0033998,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0034390,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0035805,I know what subjects I would need to study if I wanted a STEM job,I do not know,5,,True,Q25_9
R_MK0036231,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0037540,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0038406,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0039929,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0040419,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0041486,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0042213,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0043282,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0044213,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0045654,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0046112,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0047577,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0049860,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0050307,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0051679,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0052370,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0053388,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0054499,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0056412,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0057690,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0059350,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0060505,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0061473,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0062875,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0063584,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0064579,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0065610,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0067929,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0068572,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0069886,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0070552,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0071406,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0072687,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0073840,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0074143,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0075767,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0076765,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0077639,I know what subjects I would need to study if I wanted a STEM job,I do not know,5,,True,Q25_9
R_MK0078481,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0079582,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0080425,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0081132,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0082408,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0083550,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0085137,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0086766,I know what subjects I would need to study if I wanted a STEM job,I do not know,5,,True,Q25_9
R_MK0087249,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0090543,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0091576,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0093403,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0095688,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0096679,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0097674,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0098119,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0099227,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0100914,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0102866,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0103899,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0104469,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0105582,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0106951,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0107157,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0108530,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0109787,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0110138,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0111137,I know what subjects I would need to study if I wanted a STEM job,I do not know,5,,True,Q25_9
R_MK0112381,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0113434,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0114344,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0116277,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0117584,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0118601,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0119688,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0120370,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0121297,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0122334,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0123776,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0124554,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0125621,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0126126,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0128312,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0129652,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0130784,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0131904,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0132200,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0133162,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0134540,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0135905,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0136936,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0138439,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0139460,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0140452,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0142815,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0143734,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0144185,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0145711,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0147584,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0148883,I know what subjects I would need to study if I wanted a STEM job,I do not know,5,,True,Q25_9
R_MK0149612,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0150239,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0151336,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0152384,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0153565,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0154754,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0155619,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0156966,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0157937,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0158474,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0159733,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0160733,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0161254,I know what subjects I would need to study if I wanted a STEM job,No,4,1,False,Q25_9
R_MK0162481,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0163945,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0164227,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0165174,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0166745,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0167637,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0168775,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0169479,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0170181,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0171613,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0172371,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0173150,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0174572,I know what subjects I would need to study if I wanted a STEM job,Maybe,3,2,False,Q25_9
R_MK0175538,I know what subjects I would need to study if I wanted a STEM job,I do not know,5,,True,Q25_9
R_MK0176790,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0177409,I know what subjects I would need to study if I wanted a STEM job,Yes a lotI,1,4,False,Q25_9
R_MK0178316,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0179159,I know what subjects I would need to study if I wanted a STEM job,Yes a little,2,3,False,Q25_9
R_MK0000627,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0001988,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0002347,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0003730,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0004719,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0006905,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0008384,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0009361,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0010793,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0011527,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0012224,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0013321,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0014269,I think there are STEM jobs in my local area or region,I do not know,5,,True,Q25_10
R_MK0017754,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0019133,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0020431,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0021482,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0022458,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0023977,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0025500,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0026571,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0027927,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0028258,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0029779,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0030633,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0031816,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0032287,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0033998,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0034390,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0035805,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0036231,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0037540,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0038406,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0039929,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0040419,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0041486,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0042213,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0043282,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0044213,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0045654,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0046112,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0047577,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0049860,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0050307,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0051679,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0052370,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0053388,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0054499,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0056412,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0057690,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0059350,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0060505,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0061473,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0062875,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0063584,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0064579,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0065610,I think there are STEM jobs in my local area or region,I do not know,5,,True,Q25_10
R_MK0067929,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0068572,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0069886,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0070552,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0071406,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0072687,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0073840,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0074143,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0075767,I think there are STEM jobs in my local area or region,I do not know,5,,True,Q25_10
R_MK0076765,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0077639,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0078481,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0079582,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0080425,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0081132,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0082408,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0083550,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0085137,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0086766,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0087249,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0090543,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0091576,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0093403,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0095688,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0096679,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0097674,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0098119,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0099227,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0100914,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0102866,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0103899,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0104469,I think there are STEM jobs in my local area or region,I do not know,5,,True,Q25_10
R_MK0105582,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0106951,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0107157,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0108530,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0109787,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0110138,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0111137,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0112381,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0113434,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0114344,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0116277,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0117584,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0118601,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0119688,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0120370,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0121297,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0122334,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0123776,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0124554,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0125621,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0126126,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0128312,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0129652,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0130784,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0131904,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0132200,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0133162,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0134540,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0135905,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0136936,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0138439,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0139460,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0140452,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0142815,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0143734,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0144185,I think there are STEM jobs in my local area or region,I do not know,5,,True,Q25_10
R_MK0145711,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0147584,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0148883,I think there are STEM jobs in my local area or region,I do not know,5,,True,Q25_10
R_MK0149612,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0150239,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0151336,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0152384,I think there are STEM jobs in my local area or region,I do not know,5,,True,Q25_10
R_MK0153565,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0154754,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0155619,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0156966,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0157937,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
